bankId,bankname,bankstate,year,public,totalassets,auditorname,auditorstate
2836801,FIRST SCTY GRP,TN,2012,1,1063555,CROWE HORWATH LLP,TN
2836801,FIRST SCTY GRP,TN,2013,1,977574,CROWE HORWATH LLP,TN
2836801,FIRST SCTY GRP,TN,2014,1,1070244,CROWE HORWATH LLP,TN
2836883,NEXITY FC,AL,2005,1,784485,ERNST & YOUNG LLP,AL
2836883,NEXITY FC,AL,2006,1,890977,"MAULDIN & JENKINS, LLC",AL
2836883,NEXITY FC,AL,2007,1,947143,MAULDIN & JENKINS LLC,AL
2836883,NEXITY FC,AL,2008,1,1061574,MAULDIN & JENKINS LLC,AL
2836883,NEXITY FC,AL,2009,1,964990,MAULDIN & JENKINS LLC,AL
2836883,NEXITY FC,AL,2010,1,796101,MAULDIN & JENKINS LLC,AL
2839567,CAMBANK,IL,2005,0,303165,GRANT THORNTON,IL
2845175,NORTH BAY BC,CA,2005,1,602697,"KPMG, LLP",CA
2845175,NORTH BAY BC,CA,2006,1,655240,PERRY SMITH LLP,CA
2847115,SANTANDER BC,PR,2005,1,8267398,DELOITTE & TOUCHE LLP,PR
2847115,SANTANDER BC,PR,2006,1,9179566,DELOITTE & TOUCHE. LLP,PR
2847115,SANTANDER BC,PR,2007,1,9149449,DELOITTE& TOUCHE LLP,PR
2847115,SANTANDER BC,PR,2008,1,7890034,"DELOITTE & TOUCHE, LLP",PR
2847115,SANTANDER BC,PR,2009,1,6761618,"DELOITTE $ TOUCHE, LLP",PR
2847115,SANTANDER BC,PR,2010,1,6860984,"DELOITTE & TOUCHE, LLC",PR
2847115,SANTANDER BC,PR,2011,1,6897664,"DELOITTE & TOUCHE, LLC",PR
2847115,SANTANDER BC,PR,2012,1,7456874,"DELOITTE & TOUCHE, LLC",PR
2847115,SANTANDER BC,PR,2013,1,6764765,DELOITTE & TOUCHE LLC,PR
2847115,SANTANDER BC,PR,2014,1,5756534,DELOITTE  TOUCHE LLC,PR
2847115,SANTANDER BC,PR,2015,1,5537749,"Deloitte Touche, LLP",PR
2849388,INTERMOUNTAIN FIRST BC,NV,2005,0,459483,"MCGLADREY & PULLEN, LLP",NV
2849799,GREENVILLE FIRST BSHRS,SC,2006,1,509424,"ELLIOTT DAVIS, LLC",SC
2849799,SOUTHERN FIRST BSHRS,SC,2007,1,628519,"ELLIOTT DAVIS, LLC",SC
2849799,SOUTHERN FIRST BSHRS,SC,2008,1,696540,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2009,1,719688,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2010,1,737204,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2011,1,768051,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2012,1,799310,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2013,1,891597,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2014,1,1029901,ELLIOTT DAVIS,SC
2849799,SOUTHERN FIRST BSHRS,SC,2015,1,1217507,Ellitt Davis Decosimo,SC
2856368,MAIN ST TR,IL,2005,1,1625137,"MCGLADREY & PULLEN, LLC",IL
2856368,MAIN ST TR,IL,2006,1,1536601,"MCGLADREY & PULLEN, LLP",IL
2856377,VIRGINIA CMRC BC,VA,2005,1,1518425,"YOUNT, HYDE & BARBOUR",VA
2856377,VIRGINIA CMRC BC,VA,2006,1,1949082,"YOUNT, HYDE & BARBOUR",VA
2856377,VIRGINIA CMRC BC,VA,2007,1,2339697,"YOUNT, HYDE & BARBOUR, PC",VA
2856377,VIRGINIA CMRC BC,VA,2008,1,2715922,"YOUNT, HYDE & BARBOUR, P C",VA
2856377,VIRGINIA CMRC BC,VA,2009,1,2725296,"YOUNT, HYDE & BARBOUR",VA
2856377,VIRGINIA CMRC BC,VA,2010,1,2741648,"YOUNT, HYDE, & BARBOUR",VA
2856377,VIRGINIA CMRC BC,VA,2011,1,2938518,"YOUNT, HYDE, BARBOUR",VA
2856377,VIRGINIA CMRC BC,VA,2012,1,2823817,"YOUNT, HYDE, BARBOUR",VA
2856377,VIRGINIA CMRC BC,VA,2013,1,2745269,"YOUNT, HYDE, BARBOUR",VA
2856498,CENTRA FNCL HOLD,WV,2005,1,550785,ERNST & YOUNG LLP,OH
2856498,CENTRA FNCL HOLD,WV,2006,1,907263,ERNST & YOUNG LLP,WV
2856498,CENTRA FNCL HOLD,WV,2007,1,1085188,ERNST & YOUNG,PA
2856498,CENTRA FNCL HOLD,WV,2008,1,1214157,ERNST & YOUNG LLP,OH
2856498,CENTRA FNCL HOLD,WV,2009,1,1293157,ERNST & YOUNG LLP,OH
2856498,CENTRA FNCL HOLD,WV,2010,1,1374696,ERNST & YOUNG LLP,WV
2856706,TWENTY FIRST CENTURY FNCL SVC,OK,2006,0,423993,SARTAIN FISCHBEIN & CO,OK
2857691,TRANSATLANTIC HOLD CORP,FL,2008,0,538768,"PRICEWATERHOUSE COOPERS, LLC",FL
2857691,TRANSATLANTIC HOLD CORP,FL,2009,0,616970,"PRICEWATERHOUSECOOPERS, LLC.",FL
2858951,BANCORP,DE,2005,0,917470,GRANT THORNTON LLC,PA
2858951,BANCORP,DE,2006,0,1334838,GRANT THORNTON LLP,PA
2858951,BANCORP,DE,2007,0,1568382,GRANT THORNTON LLP,PA
2858951,BANCORP,DE,2008,0,1792375,GRANT THORNTON,PA
2858951,BANCORP,DE,2009,1,2043534,GRANT THORNTON,PA
2858951,BANCORP,DE,2010,0,2395722,GRANT THORNTON,PA
2858951,BANCORP,DE,2011,0,3010681,GRANT THORNTON,PA
2858951,BANCORP,DE,2012,0,3699704,GRANT THORNTON LLP,PA
2858951,BANCORP,DE,2013,0,4708243,GRANT THORNTON LLP,PA
2858951,BANCORP,DE,2014,0,4986317,GRANT THORNTON,PA
2858951,BANCORP,DE,2015,0,4765822,Grant Thornton,PA
2860057,GWINNETT CMRL GRP,GA,2005,0,470816,MAULDIN & JENKINS,GA
2860057,GWINNETT CMRL GRP,GA,2006,0,675171,"MAULDIN & JENKINS, LLP",GA
2860226,SECURITY PACIFIC BC,CA,2005,0,581628,MCGLADREY & PULLEN LLP,CA
2860226,SECURITY PACIFIC BC,CA,2006,0,643616,MCGLADREY & PULLEN,CA
2860226,SECURITY PACIFIC BC,CA,2007,0,742113,MCGLADRY PULLEN,CA
2867542,PREMIERWEST BC,OR,2005,1,913831,MOSS ADAMS LLP,OR
2867542,PREMIERWEST BC,OR,2006,1,1034043,MOSS ADAMS LLP,OR
2867542,PREMIERWEST BC,OR,2007,1,1157945,MOSS ADAMS LLP,OR
2867542,PREMIERWEST BC,OR,2008,1,1476643,MOSS ADAMS,OR
2867542,PREMIERWEST BC,OR,2009,1,1536768,MOSS ADAMS,OR
2867542,PREMIERWEST BC,OR,2010,1,1413690,MOSS ADAMS,OR
2867542,PREMIERWEST BC,OR,2011,1,1266540,MOSS ADAMS LLP,OR
2867542,PREMIERWEST BC,OR,2012,1,1140313,MOSS ADAMS LLP,OR
2868071,OMNI FNCL SVC,GA,2006,0,702144,CROWE CHIZEK AND COMPANY LLC,TN
2868071,OMNI FNCL SVC,GA,2007,0,916119,CROWE CHIZEK,TN
2868129,CENTERSTATE BK OF FL,FL,2005,1,871831,"KPMG, LLP",FL
2868129,CENTERSTATE BK OF FL,FL,2006,1,1077102,CROWE CHIZEK AND COMPANY LLC,FL
2868129,CENTERSTATE BK OF FL,FL,2007,1,1217430,CROWE CHIZEK AND COMPANY LLC,FL
2868129,CENTERSTATE BK OF FL,FL,2008,1,1333143,"CROWE HORWATH, LLP",FL
2868129,CENTERSTATE BK,FL,2009,1,1751299,CROWE HORWATH LLP,FL
2868129,CENTERSTATE BK,FL,2010,1,2063319,"CROWE HORWATH, LLP",FL
2868129,CENTERSTATE BK,FL,2011,1,2284459,"CROWE HORWATH, LLP",FL
2868129,CENTERSTATE BK,FL,2012,1,2363240,"CROWE HORWATH, LLP",FL
2868129,CENTERSTATE BK,FL,2013,1,2415567,"CROWE HORWATH, LLP",FL
2868129,CENTERSTATE BK,FL,2014,1,3776869,"CROWE HORWATH, LLP",TN
2868129,CENTERSTATE BK,FL,2015,1,4022717,"Crowe Horwath, LLP",TN
2868950,MIDLAND BSHRS,TX,2005,0,372251,"DAVIS, KINARD & CO., P.C.",TX
2868950,MIDLAND BSHRS,TX,2006,0,415570,"DAVIS, KINARD & CO., P.C.",TX
2868950,MIDLAND BSHRS,TX,2007,0,508496,"DAVIS, KINARD & CO., P.C.",TX
2868950,MIDLAND BSHRS,TX,2008,0,580041,"DAVIS KINARD & CO, PC",TX
2868950,MIDLAND BSHRS,TX,2009,0,553754,"DAVIS KINARD & CO, PC",TX
2868950,MIDLAND BSHRS,TX,2010,0,621636,"DAVIS KINARD & CO, PC",TX
2868950,MIDLAND BSHRS,TX,2011,0,809040,"DAVIS KINARD & CO, PC",TX
2868950,MIDLAND BSHRS,TX,2012,0,1143345,"DAVIS KINARD & CO, PC",TX
2868950,MIDLAND BSHRS,TX,2013,0,1076128,"DAVIS KINARD & CO, PC",TX
2868950,MIDLAND BSHRS,TX,2014,0,1157650,"DAVIS KINARD AND CO, PC",TX
2868950,MIDLAND BSHRS,TX,2015,0,1080642,"Davis Kinard & Co, PC",TX
2869733,PACIFIC MERC BC,CA,2005,1,981155,GRANT THORNTON,CA
2869733,PACIFIC MERC BC,CA,2006,1,1042776,GRANT THORNTON,CA
2869733,PACIFIC MERC BC,CA,2007,1,1077883,GRANT THORNTON,CA
2869733,PACIFIC MERC BC,CA,2008,1,1164059,GRANT THORNTON,CA
2869733,PACIFIC MERC BC,CA,2009,1,1200636,SQUAR MILNER,CA
2869733,PACIFIC MERC BC,CA,2010,1,1015871,SQUAR MILNER,CA
2869733,PACIFIC MERC BC,CA,2011,1,1024552,SQUAR MILNER,CA
2869733,PACIFIC MERC BC,CA,2012,1,1053941,SQUAR MILNER,CA
2869733,PACIFIC MERC BC,CA,2013,1,996584,SQUAR MILNER,CA
2869733,PACIFIC MERC BC,CA,2014,1,1099610,MCGLADREY LLP,CA
2869733,PACIFIC MERC BC,CA,2015,1,1062430,RSM US LLP,CA
2875332,FIRST CMNTY BC,CA,2005,1,3229088,"KPMG, LLP",CA
2875332,FIRST CMNTY BC,CA,2006,1,5572021,"KPMG, LLP",CA
2875332,FIRST CMNTY BC,CA,2007,1,5185627,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2008,1,4497183,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2009,1,5325569,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2010,1,5534431,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2011,1,5529355,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2012,1,5465930,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2013,1,6535711,"KPMG, LLP",CA
2875332,PACWEST BC,CA,2014,1,16236505,KPMG LLP,CA
2875332,PACWEST BC,CA,2015,1,21288975,"KPMG, LLP",CA
2877877,VISION BSHRS,FL,2005,1,587879,MAULDIN & JENKINS,GA
2877877,VISION BSHRS,FL,2006,1,691156,MAULDIN & JENKINS,GA
2880626,FIRST NORTHERN CMNTY BC,CA,2005,1,660647,KPMG,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2006,1,685225,KPMG,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2007,1,709895,MOSS ADAMS LLP,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2008,1,670802,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2009,1,747625,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2010,1,737217,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2011,1,781150,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2012,1,831483,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2013,1,897669,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2014,1,957884,MOSS ADAMS,CA
2880626,FIRST NORTHERN CMNTY BC,CA,2015,1,1044625,Moss Adams,CA
2894230,DISCOUNT BC,NY,2005,0,9120557,KPMG LLP,NY
2894230,DISCOUNT BC,NY,2006,0,8822400,KPMG,NY
2894230,DISCOUNT BC,NY,2007,0,9135823,"KPMG, LLC",NY
2894230,DISCOUNT BC,NY,2008,0,9450100,"KPMG,LLP",NY
2894230,DISCOUNT BC,NY,2009,0,9519594,"KPMG, LLP",NY
2894230,DISCOUNT BC,NY,2010,0,9319216,"KPMG, LLP",NY
2894230,DISCOUNT BC,NY,2011,0,9487504,"KPMG, LLP",NY
2894230,DISCOUNT BC,NY,2012,0,9983916,"KPMG, LLP",NY
2894230,DISCOUNT BC,NY,2013,0,9603713,"KPMG, LLP",NJ
2894230,DISCOUNT BC,NY,2014,0,9783466,KPMG,NJ
2894230,DISCOUNT BC,NY,2015,0,9321896,KPMG,NJ
2896458,BANCORP RHODE ISLAND,RI,2005,1,1442157,KPMG LLP,MA
2896458,BANCORP RHODE ISLAND,RI,2006,1,1478137,KPMG LLP,MA
2896458,BANCORP RHODE ISLAND,RI,2007,1,1477084,KPMG LLP,MA
2896458,BANCORP RHODE ISLAND,RI,2008,1,1528711,KPMG LLP,MA
2896458,BANCORP RHODE ISLAND,RI,2009,1,1590077,KPMG LLP,MA
2896458,BANCORP RHODE ISLAND,RI,2010,1,1603311,KPMG LLP,MA
2896458,BANCORP RHODE ISLAND,RI,2011,1,1584025,KPMG LLP,MA
2899851,FIRST SCTY BC,KY,2005,1,216487,"BKD, LLP",IN
2900261,HANMI FC,CA,2005,1,3414241,K.P.M.G.,CA
2900261,HANMI FC,CA,2006,1,3725220,K.P.M.G.,CA
2900261,HANMI FC,CA,2007,1,3983420,KPMG LLP,CA
2900261,HANMI FC,CA,2008,1,3875824,KPMG,CA
2900261,HANMI FC,CA,2009,1,3162704,KPMG LLP,CA
2900261,HANMI FC,CA,2010,1,2907148,KPMG LLP,CA
2900261,HANMI FC,CA,2011,1,2744816,KPMG LLP,CA
2900261,HANMI FC,CA,2012,1,2882500,KPMG LLP,CA
2900261,HANMI FC,CA,2013,1,3054378,KPMG,CA
2900261,HANMI FC,CA,2014,1,4234769,KPMG,CA
2900261,HANMI FC,CA,2015,1,4234521,KPMG,CA
2900784,AMERICAN CMNTY BSHRS,NC,2005,1,436938,DIXON HUGHES LLC,NC
2900784,AMERICAN CMNTY BSHRS,NC,2006,1,495363,"DIXON HUGHES, PLLC",NC
2900784,AMERICAN CMNTY BSHRS,NC,2007,1,505498,DIXON HUGHES PLLC,NC
2900784,AMERICAN CMNTY BSHRS,NC,2008,1,535729,DIXON HUGHES,NC
2905734,BOE FS OF VA,VA,2005,1,261808,"YOUNT, HYDE AND BARBOUR, PC",VA
2905734,BOE FS OF VA,VA,2006,1,281567,"YOUNT HYDE & BARBOUR, P.C.",VA
2905734,BOE FS OF VA,VA,2007,1,302375,"YOUNT, HYDE & BARBOUR, PC",VA
2907822,MBT FC,MI,2005,1,1638386,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2006,1,1566819,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2007,1,1556806,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2008,1,1562401,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2009,1,1383369,"PLANTE MORAN, PLLC",MI
2907822,MBT FC,MI,2010,1,1259377,PLANTE MORAN PLLC,MI
2907822,MBT FC,MI,2011,1,1238027,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2012,1,1268595,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2013,1,1222682,"PLANTE & MORAN, PLLC",MI
2907822,MBT FC,MI,2014,1,1278657,"PLANTE AND MORAN, PLLC",MI
2907822,MBT FC,MI,2015,1,1342313,"PLANTE AND MORAN, PLLC",MI
2910055,CENTRAL JERSEY BC,NJ,2007,1,503506,KPMG,NJ
2910055,CENTRAL JERSEY BC,NJ,2008,1,599385,BMC,PA
2910055,CENTRAL JERSEY BC,NJ,2009,1,577620,PARENTE BEARD LLC,PA
2914521,BARCLAYS GROUP US,DE,2005,0,215646060,PRICEWATERHOUSE COOPERS,NY
2914521,BARCLAYS GROUP US,DE,2006,0,261111792,PRICEWATERHOUSECOOPERS,NY
2914521,BARCLAYS GROUP US,DE,2007,0,343735670,PRICEWATERHOUSECOOPERS,NY
2914521,BARCLAYS GROUP US,DE,2008,0,300058509,PRICEWATERHOUSECOOPERS,NY
2914521,BARCLAYS GROUP US,DE,2009,0,361941000,PRICE WATER HOUSE COOPERS,NY
2916169,TENNESSEE CMRC BC,TN,2005,1,404040,KRAFTCPAS PLLC,TN
2916169,TENNESSEE CMRC BC,TN,2006,1,625438,KRAFTCPAS PLLC,TN
2916169,TENNESSEE CMRC BC,TN,2007,1,900014,KRAFTCPAS PLLC,TN
2916169,TENNESSEE CMRC BC,TN,2008,1,1218084,KRAFT CPAS PLLC,TN
2916169,TENNESSEE CMRC BC,TN,2009,1,1383432,KRAFT CPAS PLLC,TN
2916169,TENNESSEE CMRC BC,TN,2010,1,1453166,KRAFT CPAS,TN
2924360,INTEGRITY BSHES,GA,2005,1,753276,MAULDIN & JENKINS,GA
2924360,INTEGRITY BSHES,GA,2006,1,1124863,"MAULDIN & JENKINS, LLC",GA
2924360,INTEGRITY BSHES,GA,2007,1,1212704,"MAULDIN & JENKINS, LLC",GA
2925657,PINNACLE FNCL PTNR,TN,2005,1,1021183,KPMG,TN
2925657,PINNACLE FNCL PTNR,TN,2006,1,2143421,KPMG,TN
2925657,PINNACLE FNCL PTNR,TN,2007,1,3794875,KPMG,TN
2925657,PINNACLE FNCL PTNR,TN,2008,1,4754075,KPMG LLP,TN
2925657,PINNACLE FNCL PTNR,TN,2009,1,5136425,KPMG LLP,TN
2925657,PINNACLE FNCL PTNR,TN,2010,1,4909004,KPMG LLP,TN
2925657,PINNACLE FNCL PTNR,TN,2011,1,4863951,KPMG,GA
2925657,PINNACLE FNCL PTNR,TN,2012,1,5040549,KPMG,TN
2925657,PINNACLE FNCL PTNR,TN,2013,1,5563775,KPMG LLP,TN
2925657,PINNACLE FNCL PTNR,TN,2014,1,6018248,KPMG LLP,TN
2925657,PINNACLE FNCL PTNR,TN,2015,1,8715414,KPMG LLP,TN
2929374,BANK MUT CORP,WI,2012,1,2418264,DELOITTE & TOUCHE LLP,WI
2929374,BANK MUT CORP,WI,2013,1,2347349,DELOITTE & TOUCHE LLP,WI
2929374,BANK MUT CORP,WI,2014,1,2328445,DELOITTE TOUCHE LLP,WI
2929374,BANK MUT CORP,WI,2015,1,2502297,Deloitte and Touche LLP,IL
2935142,BOU BC,UT,2005,0,599636,ERNST & YOUNG LLP,UT
2935142,BOU BC,UT,2006,0,676162,ERNST & YOUNG LLP,UT
2935142,BOU BC,UT,2007,0,696225,ERNST & YOUNG LLP,UT
2935142,BOU BC,UT,2008,0,721771,"ERNST & YOUNG, LLP",UT
2935142,BOU BC,UT,2009,0,740958,ERNST & YOUNG LLP,CA
2935142,BOU BC,UT,2010,0,746890,ERNST & YOUNG LLP,CA
2935142,BOU BC,UT,2011,0,745832,ERNST & YOUNG,UT
2935142,BOU BC,UT,2012,0,758749,ERNST & YOUNG,UT
2935142,BOU BC,UT,2013,0,834970,MOSS ADAMS,WA
2935142,BOU BC,UT,2014,0,857469,MOSS ADAMS,WA
2935142,BOU BC,UT,2015,0,953691,MOSS ADAMS,WA
2938349,FOSTER BSHRS,IL,2005,0,429428,GRANT THORTON,IL
2938349,FOSTER BSHRS,IL,2006,0,484698,GRANT THORTON,IL
2938349,FOSTER BSHRS,IL,2007,0,526418,MCGLADREY & PULLEN,IL
2938349,FOSTER BSHRS,IL,2008,0,569592,MCGLADREY AND PULLEN,IL
2938349,FOSTER BSHRS,IL,2009,0,557561,MCGLADREY AND PULLEN,IL
2938349,FOSTER BSHRS,IL,2010,0,533820,MCGLADREY AND PULLEN,IL
2938349,FOSTER BSHRS,IL,2011,0,466027,MCGLADREY & PULLEN,IL
2938349,FOSTER BSHRS,IL,2012,0,412594,MCGLADREY,IL
2938451,BARCLAYS DE HOLDS LLC,DE,2010,1,14345503,PRICEWATERHOUSECOOPERS,NY
2938451,BARCLAYS DE HOLDS LLC,DE,2011,1,15264096,PRICEWATERHOUSECOOPERS,NY
2938451,BARCLAYS DE HOLDS LLC,DE,2012,1,18981340,PRICEWATERHOUSECOOPERS,NY
2938451,BARCLAYS DE HOLDS LLC,DE,2013,1,19056120,PRICEWATERHOUSECOOPERS,NY
2938451,BARCLAYS DE HOLDS LLC,DE,2014,1,25013660,PRICEWATERHOUSECOOPERS,NY
2938451,BARCLAYS DE HOLDS LLC,DE,2015,1,27998160,PriceWaterHouseCooper,NY
2942702,STURM FNCL GROUP INC,CO,2005,0,2043143,MCGLADREY & PULLEN,MO
2942702,STURM FNCL GROUP INC,CO,2006,0,2123894,"MCGLADREY & PULLEN, LLP",CO
2942702,STURM FNCL GROUP INC,CO,2007,0,2191602,"BKD, LLP",MO
2942702,STURM FNCL GROUP INC,CO,2008,0,2183435,"BKD, LLP",MO
2942702,STURM FNCL GROUP INC,CO,2009,0,2088110,CLIFTON GUNDERSON LLP,IL
2942702,STURM FNCL GROUP INC,CO,2010,0,1945874,"CLIFTON GUNDERSON, LLP",CO
2942702,STURM FNCL GROUP INC,CO,2011,0,1919408,"CLIFTON GUNDERSON, LLP",IL
2942702,STURM FNCL GROUP INC,CO,2012,0,2053671,CLIFTONLARSONALLEN,CO
2942702,STURM FNCL GROUP INC,CO,2013,0,2059318,CLIFTONLARSONALLEN,CO
2942702,STURM FNCL GROUP INC,CO,2014,0,2392977,CLIFTONLARSONALLEN,IL
2942702,STURM FNCL GROUP INC,CO,2015,0,2466551,CliftonLarsonAllen,Il
2944144,INLAND BC HC,IL,2005,0,284025,CROWE CHIZEK AND COMPANY LLC,IL
2944144,INLAND BC HC,IL,2006,0,740543,GRANT THORNTON,IL
2944144,INLAND BC,IL,2007,0,1162531,GRANT THORNTON,IL
2944144,INLAND BC,IL,2008,0,1112433,GRANT THORNTON LLP,IL
2944144,INLAND BC,IL,2009,0,1183386,GRANT THORNTON LLP,IL
2944144,INLAND BC,IL,2010,0,1240353,"MCGLADREY & PULLEN, LLP",IL
2944144,INLAND BC,IL,2011,0,1265592,"MCGLADREY & PULLEN, LLP",IL
2944144,INLAND BC,IL,2012,0,1111252,"MCGLADREY & PULLEN, LLP",IL
2944144,INLAND BC,IL,2013,0,1030607,"MCGLADREY & PULLEN, LLP",IL
2944144,INLAND BC,IL,2014,0,1160956,MCGLADREY LLP,IL
2944144,INLAND BC,IL,2015,0,1083208,RSM US LLP,IL
2945824,METLIFE,NY,2005,1,481645114,DELOITTE & TOUCHE LLP,NY
2945824,METLIFE,NY,2006,1,527714953,DELOITTE & TOUCHE LLP,NY
2945824,METLIFE,NY,2007,1,558563489,DELOITTE & TOUCHE LLP,NY
2945824,METLIFE,NY,2008,1,501678258,DELOITTE & TOUCHE LLP,NY
2945824,METLIFE,NY,2009,1,539314240,DELOITTE & TOUCHE LLP,NY
2945824,METLIFE,NY,2010,1,730905863,DELOITTE & TOUCHE LLP,NY
2945824,METLIFE,NY,2011,1,799625102,DELOITTE & TOUCHE LLP,NY
2947435,BBVAPR HC,PR,2005,0,7045588,PRICE WATERHOUSE COOPERS,PR
2947435,BBVAPR HC,PR,2006,0,6335168,PRICE WATERHOUSE COOPERS,PR
2947435,BBVAPR HC,PR,2007,0,6593279,PRICE WATERHOUSE COOPERS,PR
2947435,BBVAPR HC,PR,2008,0,6037142,DELOITTE & TOUCHE,PR
2947435,BBVAPR HC,PR,2009,0,5520049,DELOITTE & TOUCHE,PR
2947435,BBVAPR HC,PR,2010,0,4833090,DELOITTE & TOUCHE LLP,PR
2947435,BBVAPR HC,PR,2011,0,5017233,DELOITTE & TOUCHE LLP,PR
2947882,NATIONAL BSHRS,IA,2005,0,492935,MCGLADREY & PULLEN,IA
2947882,NATIONAL BSHRS,IA,2006,0,1114416,MCGLADREY & PULLEN,IA
2947882,NATIONAL BSHRS,IA,2007,0,1016955,"MCGLADREY & PULLEN, LLP",IA
2947882,NATIONAL BSHRS,IA,2008,0,1235689,"MCGLADREY & PULLEN, LLP",IA
2947882,NATIONAL BSHRS,IA,2009,0,1268729,PLANTE MORAN,IL
2947882,NATIONAL BSHRS,IA,2010,0,1183303,PLANTE & MORAN LLC,IL
2947882,NATIONAL BSHRS,IA,2011,0,1055146,"PLANTE & MORAN, LLC",IL
2947882,NATIONAL BSHRS,IA,2012,0,950572,"PLANTE & MORAN, LLC",IL
2961879,NARA BC,CA,2005,1,1775821,CROWE AND CHIZEK,IN
2961879,NARA BC,CA,2006,1,2046985,CROWE AND CHIZEK,IN
2961879,NARA BC,CA,2007,1,2423410,CROWE AND CHIZEK,IN
2961879,NARA BC,CA,2008,1,2672054,CROWE AND CHIZEK,IN
2961879,NARA BC,CA,2009,1,3227957,CROWE AND CHIZEK,IN
2961879,NARA BC,CA,2010,1,2963297,CROWE AND CHIZEK,IN
2961879,BBCN BC,CA,2011,1,5166604,CROWE AND CHIZEK,IN
2961879,BBCN BC,CA,2012,1,5640661,KPMG,CA
2961879,BBCN BC,CA,2013,1,6475199,LPMG LLC,CA
2961879,BBCN BC,CA,2014,1,7140330,KPMG LLC,CA
2961879,BBCN BC,CA,2015,1,7912648,BDO,CA
2973591,GATEWAY FNCL HOLD,NC,2005,1,882422,DIXON HUGHES PLLC,NC
2973591,GATEWAY FNCL HOLD,VA,2006,1,1207477,DIXON HUGHES PLLC,NC
2973591,GATEWAY FNCL HOLD,VA,2007,1,1868186,DIXON HUGHES PLLC,NC
2976396,SIERRA BC,CA,2005,1,1052686,"VAVRINEK, TRINE, DAY & CO., LLP",CA
2976396,SIERRA BC,CA,2006,1,1214808,"VAVERNIK, TRINE & DAY",CA
2976396,SIERRA BC,CA,2007,1,1233735,"VAVERNIK, TRINE, DAY & CO., LLP",CA
2976396,SIERRA BC,CA,2008,1,1326292,"VAVERNIK, TRINE AND DAY, LLP",CA
2976396,SIERRA BC,CA,2009,1,1334095,"VAVRINEK, TRINE, DAY & CO., LLP",CA
2976396,SIERRA BC,CA,2010,1,1286572,"VAVRINEK, TRINE, DAY & CO., LLP",CA
2976396,SIERRA BC,CA,2011,1,1335405,"VAVERNIK, TRINE, DAY & CO., LLP",CA
2976396,SIERRA BC,CA,2012,1,1437903,"VAVERNIK, TRINE & DAY",CA
2976396,SIERRA BC,CA,2013,1,1410249,"VAVRINEK, TRINE, DAY & CO LLP",CA
2976396,SIERRA BC,CA,2014,1,1637320,"VAVERNIK, TRINE, DAY  CO.",CA
2976396,SIERRA BC,CA,2015,1,1796537,"Vavrinek, Trine and Day",CA
2981831,SOUTHERN CMNTY FC,NC,2005,1,1285778,"DIXON HUGHES, PLLC",NC
2981831,SOUTHERN CMNTY FC,NC,2006,1,1436465,"DIXON HUGHES, PLLC",NC
2981831,SOUTHERN CMNTY FC,NC,2007,1,1569182,DIXON HUGHES PLLC,NC
2981831,SOUTHERN CMNTY FC,NC,2008,1,1804025,DIXON HUGHES PLLC,NC
2981831,SOUTHERN CMNTY FC,NC,2009,1,1728608,DIXON HUGHES PLLC,NC
2981831,SOUTHERN CMNTY FC,NC,2010,1,1653398,DIXON HUGHES PLLC,NC
2981831,SOUTHERN CMNTY FC,NC,2011,1,1502356,DIXON HUGHES GOODMAN LLP,NC
2995164,VALLEY BC,NV,2005,1,391165,MCGLADREY & PULLEN,NV
